1.572800e-03 9.199647e-02 1.572800e-03 -9.739601e-04 
1.582800e-03 9.127921e-02 1.582800e-03 -9.663581e-04 
1.592800e-03 9.047365e-02 1.592800e-03 -9.578024e-04 
1.602800e-03 8.958053e-02 1.602800e-03 -9.483015e-04 
1.612800e-03 8.860062e-02 1.612800e-03 -9.378647e-04 
1.622800e-03 8.753480e-02 1.622800e-03 -9.265024e-04 
1.632800e-03 8.638401e-02 1.632800e-03 -9.142257e-04 
1.642800e-03 8.514929e-02 1.642800e-03 -9.010467e-04 
1.652800e-03 8.383173e-02 1.652800e-03 -8.869786e-04 
1.662800e-03 8.243251e-02 1.662800e-03 -8.720351e-04 
1.672800e-03 8.095288e-02 1.672800e-03 -8.562310e-04 
1.682800e-03 7.939417e-02 1.682800e-03 -8.395819e-04 
1.692800e-03 7.775778e-02 1.692800e-03 -8.221043e-04 
1.702800e-03 7.604518e-02 1.702800e-03 -8.038153e-04 
1.712800e-03 7.425792e-02 1.712800e-03 -7.847331e-04 
1.722800e-03 7.239762e-02 1.722800e-03 -7.648764e-04 
1.732800e-03 7.046595e-02 1.732800e-03 -7.442649e-04 
1.742800e-03 6.846467e-02 1.742800e-03 -7.229189e-04 
1.752800e-03 6.639560e-02 1.752800e-03 -7.008595e-04 
1.762800e-03 6.426064e-02 1.762800e-03 -6.781084e-04 
1.772800e-03 6.206172e-02 1.772800e-03 -6.546880e-04 
1.782800e-03 5.980088e-02 1.782800e-03 -6.306216e-04 
1.792800e-03 5.748019e-02 1.792800e-03 -6.059329e-04 
1.802800e-03 5.510179e-02 1.802800e-03 -5.806461e-04 
1.812800e-03 5.266787e-02 1.812800e-03 -5.547863e-04 
1.822800e-03 5.018070e-02 1.822800e-03 -5.283791e-04 
1.832800e-03 4.764259e-02 1.832800e-03 -5.014503e-04 
1.842800e-03 4.505590e-02 1.842800e-03 -4.740267e-04 
1.852800e-03 4.242306e-02 1.852800e-03 -4.461353e-04 
1.862800e-03 3.974654e-02 1.862800e-03 -4.178036e-04 
1.872800e-03 3.702885e-02 1.872800e-03 -3.890596e-04 
1.882800e-03 3.427257e-02 1.882800e-03 -3.599317e-04 
1.892800e-03 3.148030e-02 1.892800e-03 -3.304485e-04 
1.902800e-03 2.865470e-02 1.902800e-03 -3.006392e-04 
1.912800e-03 2.579846e-02 1.912800e-03 -2.705332e-04 
1.922800e-03 2.291431e-02 1.922800e-03 -2.401603e-04 
1.932800e-03 2.000503e-02 1.932800e-03 -2.095503e-04 
